                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    310,                0.69325,                0.36677,                0.88303,                0.97171,                0.94322,                0.98414,                 0.7266,                 1.0087,                0.41765,                  1.032,              0.0084754,              0.0084754,              0.0084754
                    311,                0.70392,                0.36596,                0.88848,                0.97109,                0.95788,                 0.9865,                0.73815,                0.97699,                  0.412,                 1.0137,              0.0084705,              0.0084705,              0.0084705
                    312,                0.66633,                0.35643,                0.88423,                0.97913,                0.94528,                 0.9841,                 0.7345,                0.98517,                0.40656,                 1.0131,              0.0084655,              0.0084655,              0.0084655
                    313,                0.68845,                0.36296,                0.88912,                0.96424,                0.95788,                0.98391,                0.73537,                  0.975,                0.39732,                 1.0151,              0.0084606,              0.0084606,              0.0084606
                    314,                0.69764,                0.36389,                0.88583,                0.96444,                0.94381,                0.98344,                0.73597,                0.98116,                0.39985,                 1.0184,              0.0084556,              0.0084556,              0.0084556
                    315,                0.68911,                  0.364,                0.88011,                0.96473,                0.95188,                0.97961,                0.73461,                0.97153,                0.39239,                 1.0148,              0.0084507,              0.0084507,              0.0084507
                    316,                0.66673,                0.35561,                 0.8739,                0.94895,                0.95323,                0.98062,                0.73577,                0.97247,                0.39918,                 1.0179,              0.0084457,              0.0084457,              0.0084457
                    317,                0.67702,                0.35795,                0.88825,                0.96683,                 0.9652,                0.98643,                 0.7361,                0.97264,                0.40084,                 1.0134,              0.0084408,              0.0084408,              0.0084408
                    318,                0.68801,                0.36202,                0.88141,                0.98185,                0.95421,                0.98885,                0.73518,                0.97862,                0.40076,                 1.0086,              0.0084358,              0.0084358,              0.0084358
                    319,                  0.678,                0.36303,                 0.8779,                0.97183,                0.95788,                0.98849,                0.73803,                 0.9651,                0.39036,                 1.0053,              0.0084309,              0.0084309,              0.0084309
                    320,                0.68068,                0.36404,                0.88753,                0.97389,                0.95238,                0.98624,                0.73123,                0.97499,                0.39946,                 1.0107,              0.0084259,              0.0084259,              0.0084259
                    321,                0.68213,                0.35877,                0.87577,                0.97572,                0.95696,                0.98854,                0.73452,                0.96697,                0.40282,                 1.0034,              0.0084209,              0.0084209,              0.0084209
                    322,                0.67973,                0.36344,                0.88027,                0.97443,                0.95055,                0.98773,                0.74386,                0.95853,                0.38931,                 1.0056,               0.008416,               0.008416,               0.008416
                    323,                0.68114,                0.36851,                0.88889,                0.98358,                0.95421,                0.98835,                0.74134,                0.96376,                0.39046,                 1.0096,               0.008411,               0.008411,               0.008411
                    324,                0.67936,                0.36034,                0.87998,                  0.968,                 0.9652,                0.98634,                0.73423,                0.97079,                0.39528,                 1.0059,              0.0084061,              0.0084061,              0.0084061
                    325,                0.67521,                0.36113,                0.88131,                0.96486,                0.95536,                0.98302,                0.72869,                0.97834,                0.40329,                  1.014,              0.0084012,              0.0084012,              0.0084012
                    326,                0.68435,                0.36179,                0.87827,                0.96421,                0.95604,                0.98164,                0.72809,                0.98207,                0.40092,                 1.0172,              0.0083962,              0.0083962,              0.0083962
                    327,                0.67458,                0.35589,                0.87578,                0.97023,                0.95503,                0.98242,                0.73805,                0.98786,                0.39423,                 1.0122,              0.0083913,              0.0083913,              0.0083913
                    328,                 0.6708,                0.36147,                 0.8765,                0.96863,                0.96144,                0.98414,                0.73635,                0.97878,                0.38913,                 1.0092,              0.0083863,              0.0083863,              0.0083863
                    329,                0.68221,                 0.3601,                0.88667,                 0.9709,                0.95055,                0.98719,                0.74488,                0.96546,                0.38626,                 1.0034,              0.0083814,              0.0083814,              0.0083814
                    330,                0.67822,                0.35931,                0.87291,                0.97929,                 0.9528,                0.98503,                0.74114,                0.97705,                0.38833,                  1.014,              0.0083764,              0.0083764,              0.0083764
                    331,                0.68348,                0.35867,                0.88061,                0.97213,                0.95843,                0.98838,                0.74539,                0.97892,                0.38736,                 1.0197,              0.0083715,              0.0083715,              0.0083715
                    332,                0.67367,                0.35839,                0.87396,                 0.9774,                0.95788,                0.98805,                0.73906,                0.99343,                0.39761,                 1.0284,              0.0083665,              0.0083665,              0.0083665
                    333,                0.66764,                0.35493,                0.88016,                0.97487,                0.95055,                0.98457,                0.74126,                0.97354,                0.39779,                 1.0136,              0.0083616,              0.0083616,              0.0083616
                    334,                0.67777,                0.36301,                0.87762,                0.97756,                0.95238,                0.98846,                0.73505,                0.97221,                0.39171,                 1.0125,              0.0083566,              0.0083566,              0.0083566
                    335,                0.66953,                0.35877,                0.88076,                0.98373,                 0.9652,                0.98894,                0.74725,                0.96753,                0.38355,                 1.0059,              0.0083517,              0.0083517,              0.0083517
                    336,                0.67602,                0.35477,                0.87489,                0.98091,                0.94102,                0.98477,                0.74145,                0.98238,                0.39532,                 1.0069,              0.0083467,              0.0083467,              0.0083467
                    337,                0.66203,                0.35415,                0.87119,                0.97182,                0.94752,                0.98417,                0.74457,                0.96984,                0.38692,                 1.0003,              0.0083418,              0.0083418,              0.0083418
                    338,                0.65594,                0.34919,                0.87201,                0.97115,                0.95604,                0.98753,                 0.7383,                0.96905,                0.38611,                 1.0059,              0.0083368,              0.0083368,              0.0083368
                    339,                0.64877,                0.35204,                0.87317,                0.96664,                 0.9552,                 0.9864,                0.73385,                0.98906,                0.39452,                 1.0184,              0.0083319,              0.0083319,              0.0083319
                    340,                0.66582,                   0.35,                0.87679,                0.97382,                0.95378,                0.98791,                0.74243,                0.97245,                0.39435,                 1.0162,              0.0083269,              0.0083269,              0.0083269
                    341,                0.65228,                 0.3503,                0.87582,                 0.9707,                0.95971,                0.98612,                0.74051,                0.96475,                0.39784,                 1.0073,              0.0083219,              0.0083219,              0.0083219
                    342,                0.66981,                0.35436,                0.87434,                0.96299,                0.95421,                0.98261,                0.73759,                 0.9685,                0.39241,                 1.0067,               0.008317,               0.008317,               0.008317
                    343,                0.66024,                0.35635,                0.87713,                0.97718,                0.94872,                0.98524,                0.74242,                 0.9618,                0.38902,                 1.0025,               0.008312,               0.008312,               0.008312
                    344,                0.67223,                0.35759,                0.87802,                0.97509,                0.95238,                0.98224,                0.73386,                0.97019,                0.39164,                 1.0098,              0.0083071,              0.0083071,              0.0083071
                    345,                0.66896,                0.35611,                0.87322,                0.98294,                0.94987,                 0.9851,                0.73187,                0.96633,                0.39673,                 1.0151,              0.0083022,              0.0083022,              0.0083022
                    346,                0.66025,                0.35921,                0.87028,                0.98291,                0.94872,                0.98257,                 0.7341,                0.96331,                0.40032,                  1.016,              0.0082972,              0.0082972,              0.0082972
                    347,                 0.6571,                 0.3556,                0.87381,                0.97988,                0.94322,                0.98154,                0.72923,                0.97813,                0.40966,                 1.0154,              0.0082922,              0.0082922,              0.0082922
                    348,                0.66751,                0.35366,                0.87388,                0.97802,                0.94139,                0.98306,                0.73587,                0.97213,                0.39949,                 1.0143,              0.0082873,              0.0082873,              0.0082873
                    349,                0.65244,                0.35351,                0.87663,                0.96472,                0.95162,                0.98313,                0.73717,                0.97698,                0.39779,                 1.0166,              0.0082824,              0.0082824,              0.0082824
                    350,                0.67093,                0.35551,                 0.8815,                0.96652,                0.95167,                0.98278,                0.72721,                0.98689,                0.40035,                 1.0194,              0.0082774,              0.0082774,              0.0082774
                    351,                 0.6532,                0.34901,                0.87236,                0.96965,                0.93634,                0.97561,                0.72325,                0.98057,                0.40292,                 1.0165,              0.0082725,              0.0082725,              0.0082725
                    352,                0.66208,                0.35193,                0.87418,                0.96985,                0.94255,                0.98003,                0.73218,                0.97152,                0.39621,                 1.0089,              0.0082675,              0.0082675,              0.0082675
                    353,                0.65582,                0.35156,                0.87522,                0.97912,                 0.9446,                0.98214,                0.73435,                0.97252,                0.39017,                 1.0146,              0.0082626,              0.0082626,              0.0082626
                    354,                0.65269,                0.34904,                0.86494,                0.97683,                0.95604,                 0.9815,                 0.7354,                 0.9677,                0.39254,                 1.0133,              0.0082576,              0.0082576,              0.0082576
                    355,                0.66479,                 0.3531,                0.88424,                0.98049,                0.95421,                0.98516,                0.73796,                0.98144,                0.39031,                 1.0174,              0.0082527,              0.0082527,              0.0082527
                    356,                 0.6447,                0.34833,                0.87293,                0.98082,                0.95971,                0.98783,                0.73271,                0.99423,                0.39643,                 1.0236,              0.0082477,              0.0082477,              0.0082477
                    357,                0.65625,                0.34487,                 0.8696,                0.96654,                0.96337,                0.98364,                0.72858,                 1.0022,                 0.3954,                 1.0315,              0.0082428,              0.0082428,              0.0082428
                    358,                0.65015,                0.35011,                 0.8701,                0.97718,                 0.9412,                0.98118,                0.73036,                0.99301,                0.40717,                 1.0332,              0.0082378,              0.0082378,              0.0082378
                    359,                0.66211,                0.35331,                0.87934,                0.97782,                0.95055,                0.98393,                0.72485,                0.99312,                0.40461,                 1.0365,              0.0082328,              0.0082328,              0.0082328
                    360,                 0.6604,                0.35274,                0.87557,                0.98119,                0.95561,                 0.9845,                0.72478,                0.98571,                0.40459,                 1.0312,              0.0082279,              0.0082279,              0.0082279
                    361,                0.65655,                 0.3553,                0.87633,                0.97281,                0.95604,                0.98415,                0.73051,                0.97708,                0.40209,                 1.0237,              0.0082229,              0.0082229,              0.0082229
                    362,                0.64388,                0.34205,                0.87029,                0.98655,                0.95421,                0.98907,                0.73579,                 0.9787,                0.39574,                  1.025,               0.008218,               0.008218,               0.008218
                    363,                0.64132,                0.34636,                0.86694,                0.97884,                0.95788,                0.98278,                0.73433,                0.97077,                0.38777,                 1.0304,              0.0082131,              0.0082131,              0.0082131
                    364,                0.63719,                 0.3405,                0.86117,                0.98296,                0.95788,                0.98589,                0.73321,                0.96748,                0.38468,                 1.0336,              0.0082081,              0.0082081,              0.0082081
                    365,                0.65148,                0.34496,                0.86894,                 0.9868,                0.95852,                0.98669,                0.72887,                0.96603,                0.38088,                 1.0345,              0.0082032,              0.0082032,              0.0082032
                    366,                0.62472,                0.34274,                0.87258,                0.97402,                0.96149,                0.98562,                 0.7257,                0.97685,                0.38588,                 1.0311,              0.0081982,              0.0081982,              0.0081982
                    367,                0.64648,                0.34761,                0.87462,                0.97272,                 0.9652,                 0.9866,                0.73249,                0.97538,                0.38624,                 1.0263,              0.0081932,              0.0081932,              0.0081932
                    368,                0.63959,                0.34246,                0.87762,                0.97657,                 0.9652,                0.98834,                0.73263,                0.97652,                0.39002,                  1.024,              0.0081883,              0.0081883,              0.0081883
                    369,                0.65703,                0.34895,                0.87125,                 0.9808,                 0.9652,                0.98988,                0.72624,                0.96784,                0.38237,                 1.0156,              0.0081834,              0.0081834,              0.0081834
                    370,                0.63986,                0.34522,                  0.876,                0.98115,                 0.9652,                0.99029,                0.72995,                0.97286,                0.37951,                 1.0149,              0.0081784,              0.0081784,              0.0081784
                    371,                0.65322,                0.34709,                0.87232,                0.98611,                0.96337,                0.99031,                  0.736,                0.96403,                0.37741,                 1.0134,              0.0081735,              0.0081735,              0.0081735
                    372,                0.65411,                0.34971,                0.86899,                0.97303,                0.96337,                0.98702,                  0.738,                0.97534,                0.38282,                 1.0153,              0.0081685,              0.0081685,              0.0081685
                    373,                0.62942,                0.33862,                0.86556,                0.95776,                0.95508,                0.97857,                0.73143,                0.97364,                0.38747,                 1.0123,              0.0081636,              0.0081636,              0.0081636
                    374,                0.63387,                0.34494,                0.86678,                0.96902,                0.96154,                0.98582,                0.72979,                0.97126,                0.38509,                 1.0176,              0.0081586,              0.0081586,              0.0081586
                    375,                0.63768,                0.33858,                0.86351,                0.97769,                0.96297,                0.98845,                 0.7383,                0.97432,                0.38034,                 1.0172,              0.0081537,              0.0081537,              0.0081537
                    376,                0.63161,                0.33925,                0.86783,                0.98329,                0.96998,                0.99061,                0.74073,                0.97663,                 0.3746,                 1.0159,              0.0081487,              0.0081487,              0.0081487
                    377,                0.62921,                0.33815,                0.86736,                0.97774,                0.96544,                0.98863,                 0.7384,                0.96988,                0.37646,                 1.0126,              0.0081437,              0.0081437,              0.0081437
                    378,                0.64537,                0.33774,                0.87017,                0.97934,                0.95483,                0.98616,                0.73207,                0.97894,                 0.3866,                 1.0175,              0.0081388,              0.0081388,              0.0081388
                    379,                0.63322,                0.33908,                0.87598,                0.97763,                0.96059,                0.98903,                0.73188,                0.97908,                0.38359,                 1.0209,              0.0081338,              0.0081338,              0.0081338
                    380,                0.62513,                0.33864,                0.86741,                0.97098,                0.96703,                0.98647,                0.73463,                0.97811,                 0.3819,                 1.0176,              0.0081289,              0.0081289,              0.0081289
                    381,                0.64138,                 0.3445,                0.87013,                 0.9771,                0.96703,                0.98856,                 0.7325,                0.98433,                0.37727,                  1.018,              0.0081239,              0.0081239,              0.0081239
                    382,                0.62998,                0.34033,                 0.8574,                0.97656,                0.96886,                0.99129,                0.73696,                0.97407,                0.37684,                 1.0185,               0.008119,               0.008119,               0.008119
                    383,                0.61949,                0.33517,                0.86621,                0.97253,                0.97275,                0.99105,                0.73681,                0.97182,                 0.3759,                 1.0186,              0.0081141,              0.0081141,              0.0081141
                    384,                0.63733,                 0.3395,                0.86476,                0.98284,                0.95971,                0.99106,                0.73602,                 0.9638,                0.38305,                 1.0118,              0.0081091,              0.0081091,              0.0081091
                    385,                0.63551,                0.34134,                0.86842,                0.97759,                0.95881,                0.99145,                0.73026,                0.97182,                0.38583,                 1.0156,              0.0081042,              0.0081042,              0.0081042
                    386,                0.62293,                0.33591,                0.86148,                0.99041,                0.94565,                0.98915,                0.72942,                0.97423,                0.38717,                 1.0213,              0.0080992,              0.0080992,              0.0080992
                    387,                0.64179,                0.34009,                0.86615,                0.97886,                0.95238,                0.98798,                0.72849,                0.98512,                0.38328,                  1.026,              0.0080942,              0.0080942,              0.0080942
                    388,                0.63863,                0.34067,                0.86497,                 0.9717,                0.96154,                0.98584,                0.72917,                0.98369,                0.37674,                  1.022,              0.0080893,              0.0080893,              0.0080893
                    389,                0.61654,                0.33412,                0.86438,                0.97095,                0.96154,                0.98538,                 0.7343,                 0.9777,                0.37825,                 1.0151,              0.0080844,              0.0080844,              0.0080844
                    390,                0.61712,                0.33443,                0.86522,                0.98116,                0.95396,                 0.9869,                0.73894,                 0.9825,                0.38075,                 1.0153,              0.0080794,              0.0080794,              0.0080794
                    391,                0.61746,                0.32989,                0.85591,                0.96884,                0.96802,                0.98709,                0.74088,                0.98369,                 0.3805,                 1.0175,              0.0080745,              0.0080745,              0.0080745
                    392,                 0.6229,                0.33494,                0.86567,                0.97581,                0.96051,                0.98645,                0.73417,                0.98525,                0.38667,                 1.0239,              0.0080695,              0.0080695,              0.0080695
                    393,                0.63329,                0.33947,                0.87504,                0.97566,                0.95449,                0.98435,                0.73783,                 0.9771,                 0.3855,                 1.0234,              0.0080646,              0.0080646,              0.0080646
                    394,                0.62892,                0.34164,                0.86472,                0.97403,                0.95421,                0.98252,                0.74123,                 0.9645,                0.38765,                 1.0195,              0.0080596,              0.0080596,              0.0080596
                    395,                0.61793,                0.33352,                0.86047,                0.97386,                0.95514,                0.98338,                 0.7354,                0.97131,                0.38487,                 1.0183,              0.0080547,              0.0080547,              0.0080547
                    396,                 0.6274,                0.33458,                0.87252,                0.97755,                0.95718,                0.98714,                0.73755,                0.96695,                0.38191,                 1.0131,              0.0080497,              0.0080497,              0.0080497
                    397,                0.62137,                0.33715,                 0.8649,                0.96175,                0.96694,                0.98358,                0.73104,                0.97409,                 0.3839,                 1.0197,              0.0080447,              0.0080447,              0.0080447
                    398,                 0.6123,                0.33735,                0.86975,                0.95985,                0.96334,                0.98401,                0.73235,                0.96691,                0.38491,                   1.02,              0.0080398,              0.0080398,              0.0080398
                    399,                0.62888,                0.34354,                0.87432,                0.97028,                0.95662,                0.98524,                0.73137,                0.95622,                0.37671,                 1.0187,              0.0080348,              0.0080348,              0.0080348
                    400,                0.63552,                0.33976,                0.86279,                0.97085,                0.96154,                0.98467,                0.73666,                0.94948,                0.37342,                 1.0189,              0.0080299,              0.0080299,              0.0080299
                    401,                0.62858,                0.33591,                0.86953,                0.98146,                0.94872,                0.98594,                 0.7365,                0.96488,                 0.3769,                 1.0256,              0.0080249,              0.0080249,              0.0080249
                    402,                 0.6073,                0.33248,                0.86515,                0.98239,                0.95421,                0.98731,                0.72985,                0.97011,                0.37967,                 1.0284,                0.00802,                0.00802,                0.00802
                    403,                0.60913,                0.32496,                0.85993,                0.97547,                0.94698,                0.98361,                0.73493,                0.97291,                0.38429,                 1.0258,              0.0080151,              0.0080151,              0.0080151
                    404,                0.60951,                 0.3335,                0.86353,                0.97364,                0.94701,                0.97954,                0.73138,                0.97361,                0.39208,                  1.021,              0.0080101,              0.0080101,              0.0080101
                    405,                0.62839,                0.33736,                 0.8638,                0.97442,                0.94872,                0.98131,                0.73222,                0.98945,                0.39072,                 1.0302,              0.0080051,              0.0080051,              0.0080051
                    406,                0.61695,                0.32774,                0.85694,                0.98109,                0.95016,                 0.9851,                0.73763,                 0.9942,                0.39463,                 1.0305,              0.0080002,              0.0080002,              0.0080002
                    407,                0.60945,                 0.3258,                0.86226,                 0.9651,                0.96237,                0.98535,                0.74021,                0.98053,                0.38562,                 1.0215,              0.0079953,              0.0079953,              0.0079953
                    408,                0.61038,                0.33844,                0.86233,                0.98118,                0.95485,                0.98617,                0.74778,                0.97113,                0.37824,                 1.0242,              0.0079903,              0.0079903,              0.0079903
                    409,                0.59988,                0.32339,                0.85857,                0.98303,                0.95477,                0.98583,                0.74611,                0.97505,                0.37698,                 1.0232,              0.0079854,              0.0079854,              0.0079854
                    410,                0.62066,                0.33863,                0.85966,                0.97416,                0.95421,                0.98357,                0.73846,                0.97623,                0.38807,                 1.0195,              0.0079804,              0.0079804,              0.0079804
                    411,                0.61455,                0.32784,                0.86421,                0.97153,                0.95055,                 0.9835,                0.74201,                0.97547,                0.38715,                 1.0265,              0.0079755,              0.0079755,              0.0079755
                    412,                0.63134,                0.33984,                0.86852,                0.97376,                0.95238,                 0.9858,                 0.7343,                0.97705,                0.38966,                 1.0203,              0.0079705,              0.0079705,              0.0079705
                    413,                0.62929,                0.33632,                0.86413,                0.97372,                0.94988,                0.98609,                0.73602,                0.97831,                0.38097,                 1.0164,              0.0079656,              0.0079656,              0.0079656
                    414,                0.62727,                0.33578,                 0.8565,                0.97057,                 0.9665,                0.98986,                0.73896,                0.97958,                 0.3761,                 1.0176,              0.0079606,              0.0079606,              0.0079606
                    415,                0.61939,                0.33549,                0.85664,                0.96538,                0.97047,                0.98974,                 0.7437,                0.96758,                0.37873,                 1.0145,              0.0079556,              0.0079556,              0.0079556
                    416,                0.62447,                0.33351,                0.86442,                0.96998,                0.96703,                0.98833,                0.74198,                 0.9775,                 0.3808,                 1.0128,              0.0079507,              0.0079507,              0.0079507
                    417,                0.60816,                0.32862,                0.86147,                0.97933,                0.95455,                0.98735,                0.73557,                0.97146,                0.37912,                 1.0134,              0.0079457,              0.0079457,              0.0079457
                    418,                0.61757,                0.33134,                0.85951,                0.98035,                0.95788,                0.98905,                0.73476,                 0.9896,                  0.385,                 1.0215,              0.0079408,              0.0079408,              0.0079408
                    419,                0.60239,                0.32619,                0.86204,                0.97941,                0.95836,                0.98824,                0.73191,                0.98869,                0.38037,                 1.0243,              0.0079358,              0.0079358,              0.0079358
                    420,                0.62181,                0.33319,                0.86443,                0.97063,                0.96833,                0.98778,                0.73081,                0.98889,                0.37843,                 1.0289,              0.0079309,              0.0079309,              0.0079309
                    421,                 0.6059,                0.32553,                0.86183,                 0.9751,                0.96337,                0.98796,                0.73263,                0.98494,                0.37991,                  1.031,              0.0079259,              0.0079259,              0.0079259
                    422,                0.61731,                0.33497,                0.86462,                0.98248,                 0.9652,                0.99007,                0.73561,                0.98323,                0.37817,                  1.031,               0.007921,               0.007921,               0.007921
                    423,                0.60922,                0.32974,                0.86637,                0.97395,                0.95878,                0.98267,                0.72737,                0.98388,                0.38276,                  1.032,              0.0079161,              0.0079161,              0.0079161
                    424,                0.60466,                 0.3257,                0.86051,                0.96865,                0.96198,                0.98631,                0.73044,                0.98451,                0.38329,                 1.0269,              0.0079111,              0.0079111,              0.0079111
                    425,                0.59299,                0.32283,                0.85369,                0.97593,                 0.9707,                0.98956,                0.73681,                0.98161,                0.37984,                 1.0214,              0.0079061,              0.0079061,              0.0079061
                    426,                0.61244,                0.32971,                0.85849,                0.97116,                0.97253,                0.98926,                0.73545,                0.97824,                0.38257,                 1.0181,              0.0079012,              0.0079012,              0.0079012
                    427,                 0.6003,                0.32829,                0.85725,                0.97753,                0.95626,                0.98851,                0.73761,                 0.9714,                0.38028,                 1.0186,              0.0078963,              0.0078963,              0.0078963
                    428,                0.60584,                0.32937,                0.86001,                0.97403,                0.96176,                0.98754,                0.73569,                0.96786,                0.37988,                 1.0201,              0.0078913,              0.0078913,              0.0078913
                    429,                0.60746,                0.33021,                0.86102,                0.97586,                0.96265,                0.98918,                0.73944,                0.96345,                0.37163,                 1.0277,              0.0078864,              0.0078864,              0.0078864
                    430,                0.58558,                0.32054,                0.86036,                0.96013,                0.97029,                0.99075,                0.74094,                0.97252,                0.37888,                 1.0372,              0.0078814,              0.0078814,              0.0078814
                    431,                0.59831,                0.32452,                0.86104,                0.97811,                0.95788,                 0.9882,                0.73407,                0.96742,                0.37226,                  1.032,              0.0078765,              0.0078765,              0.0078765
                    432,                0.61756,                0.33321,                0.86054,                0.97525,                0.96154,                0.98749,                0.73419,                0.96618,                0.37018,                 1.0302,              0.0078715,              0.0078715,              0.0078715
                    433,                0.58634,                  0.322,                 0.8585,                0.96892,                0.97436,                0.98924,                0.73807,                0.96685,                0.36853,                  1.031,              0.0078665,              0.0078665,              0.0078665
                    434,                0.60772,                0.32589,                0.85778,                0.98418,                0.96337,                0.99102,                0.73513,                0.97895,                0.37013,                 1.0375,              0.0078616,              0.0078616,              0.0078616
                    435,                0.59509,                 0.3242,                0.85604,                0.98099,                0.96154,                 0.9908,                0.73526,                 0.9844,                0.37266,                  1.039,              0.0078566,              0.0078566,              0.0078566
                    436,                0.61284,                0.33151,                0.86209,                0.98491,                0.95653,                0.99081,                0.73675,                0.97793,                0.37293,                 1.0357,              0.0078517,              0.0078517,              0.0078517
                    437,                0.60158,                0.33031,                0.85364,                0.96901,                0.97355,                0.99092,                 0.7385,                0.97796,                 0.3778,                 1.0359,              0.0078467,              0.0078467,              0.0078467
                    438,                0.58855,                0.32307,                0.85581,                0.98122,                0.95714,                 0.9888,                0.74148,                0.97262,                0.37618,                 1.0338,              0.0078418,              0.0078418,              0.0078418
                    439,                 0.5904,                0.32265,                0.85896,                 0.9754,                0.96154,                0.99026,                  0.738,                0.98037,                0.37398,                 1.0345,              0.0078368,              0.0078368,              0.0078368
                    440,                0.59339,                0.32134,                0.85624,                0.96889,                0.96966,                0.98937,                0.73223,                0.98877,                0.37689,                 1.0424,              0.0078319,              0.0078319,              0.0078319
                    441,                0.60074,                0.32759,                0.85867,                0.96171,                0.97436,                0.98685,                0.73413,                0.98133,                0.37407,                 1.0387,              0.0078269,              0.0078269,              0.0078269
                    442,                0.59939,                0.33062,                0.86438,                0.97173,                 0.9707,                0.98729,                0.73849,                0.98873,                0.37478,                 1.0432,               0.007822,               0.007822,               0.007822
                    443,                0.60485,                0.32198,                 0.8561,                0.97898,                0.95788,                0.98651,                0.73694,                0.99007,                0.37951,                 1.0433,              0.0078171,              0.0078171,              0.0078171
                    444,                0.59156,                0.31639,                0.85538,                0.97938,                0.95698,                0.98694,                0.73374,                0.99047,                0.37609,                 1.0483,              0.0078121,              0.0078121,              0.0078121
                    445,                0.59018,                0.31845,                0.85208,                0.97502,                0.95971,                0.98593,                0.73397,                0.98386,                0.37565,                 1.0464,              0.0078071,              0.0078071,              0.0078071
                    446,                0.60168,                0.32351,                0.86723,                0.96837,                0.96886,                0.98679,                0.73456,                 0.9817,                0.37615,                 1.0427,              0.0078022,              0.0078022,              0.0078022
                    447,                0.58844,                0.31722,                0.85462,                  0.974,                0.96038,                0.98823,                0.73499,                0.98044,                0.37566,                 1.0367,              0.0077973,              0.0077973,              0.0077973
                    448,                0.58882,                0.32343,                0.85852,                0.97246,                0.95971,                0.98694,                 0.7344,                0.97429,                0.37605,                 1.0302,              0.0077923,              0.0077923,              0.0077923
                    449,                0.58436,                0.32246,                0.86061,                0.97395,                0.95879,                0.98571,                0.73555,                0.97216,                0.37246,                 1.0274,              0.0077873,              0.0077873,              0.0077873
                    450,                0.60763,                0.32429,                0.86481,                0.97585,                 0.9652,                0.98737,                0.73285,                0.97554,                0.37787,                  1.024,              0.0077824,              0.0077824,              0.0077824
                    451,                0.58138,                0.31926,                0.85975,                 0.9813,                0.96109,                0.99016,                0.73561,                0.96897,                0.37926,                 1.0207,              0.0077774,              0.0077774,              0.0077774
                    452,                0.59449,                0.32917,                0.86127,                0.98451,                 0.9652,                0.98921,                0.73741,                0.96298,                0.37999,                 1.0144,              0.0077725,              0.0077725,              0.0077725
                    453,                0.59029,                0.32427,                 0.8582,                0.98317,                0.96313,                0.98892,                0.73726,                0.96019,                0.37363,                 1.0105,              0.0077675,              0.0077675,              0.0077675
                    454,                0.60071,                0.32679,                0.86232,                0.97579,                0.95973,                 0.9872,                0.74004,                0.95763,                0.37205,                 1.0096,              0.0077626,              0.0077626,              0.0077626
                    455,                0.57767,                0.31136,                0.85099,                0.97931,                0.96154,                0.98732,                0.73741,                0.95823,                0.36972,                 1.0183,              0.0077576,              0.0077576,              0.0077576
                    456,                0.58681,                0.31732,                 0.8536,                  0.977,                0.95971,                0.98544,                0.73416,                0.97126,                0.37383,                 1.0205,              0.0077527,              0.0077527,              0.0077527
                    457,                0.56977,                0.31093,                0.85451,                0.97946,                0.96073,                0.98559,                0.73397,                0.96895,                0.37242,                 1.0241,              0.0077478,              0.0077478,              0.0077478
                    458,                0.58592,                0.32024,                0.85862,                0.97225,                0.96268,                0.98639,                0.73558,                0.97319,                0.37312,                 1.0269,              0.0077428,              0.0077428,              0.0077428
                    459,                0.57622,                0.31539,                0.85204,                0.97574,                0.95758,                0.98568,                0.73587,                0.97105,                0.37376,                 1.0277,              0.0077378,              0.0077378,              0.0077378
                    460,                0.59331,                0.32078,                0.85697,                0.97841,                0.95788,                0.98675,                0.73654,                0.97624,                 0.3714,                 1.0332,              0.0077329,              0.0077329,              0.0077329
                    461,                0.57822,                0.31985,                 0.8495,                0.98132,                 0.9621,                 0.9876,                0.73945,                0.97325,                0.36846,                 1.0323,              0.0077279,              0.0077279,              0.0077279
                    462,                0.58534,                0.32524,                0.85996,                0.97949,                 0.9622,                0.98696,                0.73961,                0.97551,                0.36714,                 1.0291,               0.007723,               0.007723,               0.007723
                    463,                0.57232,                0.31688,                0.85355,                0.98056,                0.95971,                0.98687,                0.73789,                0.97016,                0.36762,                  1.024,               0.007718,               0.007718,               0.007718
                    464,                0.58048,                0.31963,                0.85882,                0.98176,                0.95604,                0.98869,                0.73994,                0.97038,                0.36679,                 1.0229,              0.0077131,              0.0077131,              0.0077131
                    465,                0.58233,                0.32398,                0.85841,                 0.9821,                0.95971,                0.98888,                0.73596,                0.97501,                0.37397,                  1.026,              0.0077081,              0.0077081,              0.0077081
                    466,                0.59268,                0.32496,                0.85364,                0.97563,                 0.9652,                0.99028,                0.73624,                0.97188,                0.37207,                 1.0268,              0.0077032,              0.0077032,              0.0077032
                    467,                0.57993,                0.31969,                 0.8597,                0.98314,                0.96147,                0.98977,                0.73841,                0.96976,                0.36951,                 1.0311,              0.0076983,              0.0076983,              0.0076983
                    468,                0.57954,                 0.3173,                0.85758,                0.97882,                0.95788,                 0.9894,                0.73651,                0.96906,                0.37294,                  1.029,              0.0076933,              0.0076933,              0.0076933
                    469,                0.58216,                0.31809,                0.85681,                0.97633,                0.95604,                0.98691,                0.73041,                0.97766,                0.37606,                 1.0316,              0.0076883,              0.0076883,              0.0076883
